site1,site2,geodist,Ed,sor
GJ01_C1_15,TA01_C1_11,NA,NA,NA
GJ01_C1_15,TA01_C1_15,NA,NA,NA
GJ01_C1_15,TA01_C1_ew,NA,NA,NA
GJ01_C1_15,TA03_C1_ew,NA,NA,NA
GJ01_C1_17,GJ01_C1_18,1.74E-05,0.647035955,0.563445402
GJ01_C1_17,GJ01_C1_ew01,2.24E-05,0.68371885,0.304092778
GJ01_C1_17,LGH03_C4_01,NA,NA,NA
GJ01_C1_17,LGH03_C4_02,NA,NA,NA
GJ01_C1_17,LGH03_C4_03,NA,NA,NA
GJ01_C1_17,LGH03_C4_04,NA,NA,NA
GJ01_C1_17,LGH03_C4_06,NA,NA,NA
GJ01_C1_17,LGH03_C4_10,NA,NA,NA
GJ01_C1_17,LGH03_C4_14,NA,NA,NA
GJ01_C1_17,LGH03_C4_18,NA,NA,NA
GJ01_C1_17,LGH03_C4_30,NA,NA,NA
GJ01_C1_17,LGH03_C4_34,NA,NA,NA
GJ01_C1_17,LGH03_C4_40,NA,NA,NA
GJ01_C1_17,PA01_C1_01,NA,NA,NA
GJ01_C1_17,PA01_C1_05,NA,NA,NA
GJ01_C1_17,PA01_C1_09,NA,NA,NA
GJ01_C1_17,PA01_C1_12,NA,NA,NA
GJ01_C1_17,PA01_C1_13,NA,NA,NA
GJ01_C1_17,PA01_C1_15,NA,NA,NA
GJ01_C1_17,PA01_C1_16,NA,NA,NA
GJ01_C1_17,PA01_C1_18,NA,NA,NA
GJ01_C1_17,PA02_C1_01,NA,NA,NA
GJ01_C1_17,PA02_C1_04,NA,NA,NA
GJ01_C1_17,PA02_C1_07,NA,NA,NA
GJ01_C1_17,PA02_C1_11,NA,NA,NA
GJ01_C1_17,PA02_C1_14,NA,NA,NA
GJ01_C1_17,PA02_C1_16,NA,NA,NA
GJ01_C1_17,QK01_C1_01,NA,NA,NA
GJ01_C1_17,QK01_C1_04,NA,NA,NA
GJ01_C1_17,QK01_C1_08,NA,NA,NA
GJ01_C1_17,QK01_C1_12,NA,NA,NA
GJ01_C1_17,QK01_C1_13,NA,NA,NA
GJ01_C1_17,QK01_C1_14,NA,NA,NA
GJ01_C1_17,SH01_C2_04,NA,NA,NA
GJ01_C1_17,SH01_C2_07,NA,NA,NA
GJ01_C1_17,SH01_C2_12,NA,NA,NA
GJ01_C1_17,SH01_C2_17,NA,NA,NA
GJ01_C1_17,SH01_C2_19,NA,NA,NA
GJ01_C1_17,SH01_ew01,NA,NA,NA
GJ01_C1_17,SI02_C1_02,NA,NA,NA
GJ01_C1_17,SI02_C1_05,NA,NA,NA
GJ01_C1_17,SI02_C1_08,NA,NA,NA
GJ01_C1_17,SI02_C1_12,NA,NA,NA
GJ01_C1_17,SI02_C1_19,NA,NA,NA
GJ01_C1_17,SI02_C1_23,NA,NA,NA
GJ01_C1_17,SI02_C1_ew01,NA,NA,NA
GJ01_C1_17,SM22_C1_01,NA,NA,NA
GJ01_C1_17,SM22_C1_06,NA,NA,NA
GJ01_C1_17,SM22_C1_09,NA,NA,NA
GJ01_C1_17,SM22_C1_14,NA,NA,NA
GJ01_C1_17,SM22_C1_16,NA,NA,NA
GJ01_C1_17,SM22_C1_ew,NA,NA,NA
GJ01_C1_17,SYNH02_C11_01,NA,NA,NA
GJ01_C1_17,SYNH02_C11_02,NA,NA,NA
GJ01_C1_17,SYNH02_C11_03,NA,NA,NA
GJ01_C1_17,SYNH02_C11_04,NA,NA,NA
GJ01_C1_17,SYNH02_C11_05,NA,NA,NA
GJ01_C1_17,SYNH02_C11_06,NA,NA,NA
GJ01_C1_17,SYNH02_C11_07,NA,NA,NA
GJ01_C1_17,SYNH02_C11_08,NA,NA,NA
GJ01_C1_17,SYNH02_C11_09,NA,NA,NA
GJ01_C1_17,SYNH02_C11_10,NA,NA,NA
GJ01_C1_17,SYNH02_C16_01,NA,NA,NA
GJ01_C1_17,SYNH02_C4_01,NA,NA,NA
GJ01_C1_17,SYNH02_C4_03,NA,NA,NA
GJ01_C1_17,SYNH02_C4_05,NA,NA,NA
GJ01_C1_17,SYNH02_C4_06,NA,NA,NA
GJ01_C1_17,SYNH02_C4_07,NA,NA,NA
GJ01_C1_17,SYNH02_C4_08,NA,NA,NA
GJ01_C1_17,SYNH02_C4_09,NA,NA,NA
GJ01_C1_17,SYNH02_C4_10,NA,NA,NA
GJ01_C1_17,SYNH02_C4_14,NA,NA,NA
GJ01_C1_17,SYNH02_C4_18,NA,NA,NA
GJ01_C1_17,SYNH02_C4_22,NA,NA,NA
GJ01_C1_17,SYNH02_ew,NA,NA,NA
GJ01_C1_17,TA01_C1_01,NA,NA,NA
GJ01_C1_17,TA01_C1_04,NA,NA,NA
GJ01_C1_17,TA01_C1_11,NA,NA,NA
GJ01_C1_17,TA01_C1_15,NA,NA,NA
GJ01_C1_17,TA01_C1_ew,NA,NA,NA
GJ01_C1_17,TA03_C1_ew,NA,NA,NA
GJ01_C1_18,GJ01_C1_ew01,5.00E-06,0.933347512,0.32057674
GJ01_C1_18,LGH03_C4_01,NA,NA,NA
GJ01_C1_18,LGH03_C4_02,NA,NA,NA
GJ01_C1_18,LGH03_C4_03,NA,NA,NA
GJ01_C1_18,LGH03_C4_04,NA,NA,NA
GJ01_C1_18,LGH03_C4_06,NA,NA,NA
GJ01_C1_18,LGH03_C4_10,NA,NA,NA
GJ01_C1_18,LGH03_C4_14,NA,NA,NA
GJ01_C1_18,LGH03_C4_18,NA,NA,NA
GJ01_C1_18,LGH03_C4_30,NA,NA,NA
GJ01_C1_18,LGH03_C4_34,NA,NA,NA
GJ01_C1_18,LGH03_C4_40,NA,NA,NA
GJ01_C1_18,PA01_C1_01,NA,NA,NA
GJ01_C1_18,PA01_C1_05,NA,NA,NA
GJ01_C1_18,PA01_C1_09,NA,NA,NA
GJ01_C1_18,PA01_C1_12,NA,NA,NA
GJ01_C1_18,PA01_C1_13,NA,NA,NA
GJ01_C1_18,PA01_C1_15,NA,NA,NA
GJ01_C1_18,PA01_C1_16,NA,NA,NA
GJ01_C1_18,PA01_C1_18,NA,NA,NA
GJ01_C1_18,PA02_C1_01,NA,NA,NA
GJ01_C1_18,PA02_C1_04,NA,NA,NA
GJ01_C1_18,PA02_C1_07,NA,NA,NA
GJ01_C1_18,PA02_C1_11,NA,NA,NA
GJ01_C1_18,PA02_C1_14,NA,NA,NA
GJ01_C1_18,PA02_C1_16,NA,NA,NA
GJ01_C1_18,QK01_C1_01,NA,NA,NA
GJ01_C1_18,QK01_C1_04,NA,NA,NA
GJ01_C1_18,QK01_C1_08,NA,NA,NA
GJ01_C1_18,QK01_C1_12,NA,NA,NA
GJ01_C1_18,QK01_C1_13,NA,NA,NA
GJ01_C1_18,QK01_C1_14,NA,NA,NA
GJ01_C1_18,SH01_C2_04,NA,NA,NA
GJ01_C1_18,SH01_C2_07,NA,NA,NA
GJ01_C1_18,SH01_C2_12,NA,NA,NA
GJ01_C1_18,SH01_C2_17,NA,NA,NA
GJ01_C1_18,SH01_C2_19,NA,NA,NA
GJ01_C1_18,SH01_ew01,NA,NA,NA
GJ01_C1_18,SI02_C1_02,NA,NA,NA
GJ01_C1_18,SI02_C1_05,NA,NA,NA
GJ01_C1_18,SI02_C1_08,NA,NA,NA
GJ01_C1_18,SI02_C1_12,NA,NA,NA
GJ01_C1_18,SI02_C1_19,NA,NA,NA
GJ01_C1_18,SI02_C1_23,NA,NA,NA
GJ01_C1_18,SI02_C1_ew01,NA,NA,NA
GJ01_C1_18,SM22_C1_01,NA,NA,NA
GJ01_C1_18,SM22_C1_06,NA,NA,NA
GJ01_C1_18,SM22_C1_09,NA,NA,NA
GJ01_C1_18,SM22_C1_14,NA,NA,NA
GJ01_C1_18,SM22_C1_16,NA,NA,NA
GJ01_C1_18,SM22_C1_ew,NA,NA,NA
GJ01_C1_18,SYNH02_C11_01,NA,NA,NA
GJ01_C1_18,SYNH02_C11_02,NA,NA,NA
GJ01_C1_18,SYNH02_C11_03,NA,NA,NA
GJ01_C1_18,SYNH02_C11_04,NA,NA,NA
GJ01_C1_18,SYNH02_C11_05,NA,NA,NA
GJ01_C1_18,SYNH02_C11_06,NA,NA,NA
GJ01_C1_18,SYNH02_C11_07,NA,NA,NA
GJ01_C1_18,SYNH02_C11_08,NA,NA,NA
GJ01_C1_18,SYNH02_C11_09,NA,NA,NA
GJ01_C1_18,SYNH02_C11_10,NA,NA,NA
GJ01_C1_18,SYNH02_C16_01,NA,NA,NA
GJ01_C1_18,SYNH02_C4_01,NA,NA,NA
GJ01_C1_18,SYNH02_C4_03,NA,NA,NA
GJ01_C1_18,SYNH02_C4_05,NA,NA,NA
GJ01_C1_18,SYNH02_C4_06,NA,NA,NA
GJ01_C1_18,SYNH02_C4_07,NA,NA,NA
GJ01_C1_18,SYNH02_C4_08,NA,NA,NA
GJ01_C1_18,SYNH02_C4_09,NA,NA,NA
GJ01_C1_18,SYNH02_C4_10,NA,NA,NA
GJ01_C1_18,SYNH02_C4_14,NA,NA,NA
GJ01_C1_18,SYNH02_C4_18,NA,NA,NA
GJ01_C1_18,SYNH02_C4_22,NA,NA,NA
GJ01_C1_18,SYNH02_ew,NA,NA,NA
GJ01_C1_18,TA01_C1_01,NA,NA,NA
GJ01_C1_18,TA01_C1_04,NA,NA,NA
GJ01_C1_18,TA01_C1_11,NA,NA,NA
GJ01_C1_18,TA01_C1_15,NA,NA,NA
GJ01_C1_18,TA01_C1_ew,NA,NA,NA
GJ01_C1_18,TA03_C1_ew,NA,NA,NA
GJ01_C1_ew01,LGH03_C4_01,NA,NA,NA
GJ01_C1_ew01,LGH03_C4_02,NA,NA,NA
GJ01_C1_ew01,LGH03_C4_03,NA,NA,NA
GJ01_C1_ew01,LGH03_C4_04,NA,NA,NA
GJ01_C1_ew01,LGH03_C4_06,NA,NA,NA
GJ01_C1_ew01,LGH03_C4_10,NA,NA,NA
GJ01_C1_ew01,LGH03_C4_14,NA,NA,NA
GJ01_C1_ew01,LGH03_C4_18,NA,NA,NA
GJ01_C1_ew01,LGH03_C4_30,NA,NA,NA
GJ01_C1_ew01,LGH03_C4_34,NA,NA,NA
GJ01_C1_ew01,LGH03_C4_40,NA,NA,NA
GJ01_C1_ew01,PA01_C1_01,NA,NA,NA
GJ01_C1_ew01,PA01_C1_05,NA,NA,NA
GJ01_C1_ew01,PA01_C1_09,NA,NA,NA
GJ01_C1_ew01,PA01_C1_12,NA,NA,NA
GJ01_C1_ew01,PA01_C1_13,NA,NA,NA
GJ01_C1_ew01,PA01_C1_15,NA,NA,NA
GJ01_C1_ew01,PA01_C1_16,NA,NA,NA
GJ01_C1_ew01,PA01_C1_18,NA,NA,NA
GJ01_C1_ew01,PA02_C1_01,NA,NA,NA
GJ01_C1_ew01,PA02_C1_04,NA,NA,NA
GJ01_C1_ew01,PA02_C1_07,NA,NA,NA
GJ01_C1_ew01,PA02_C1_11,NA,NA,NA
GJ01_C1_ew01,PA02_C1_14,NA,NA,NA
GJ01_C1_ew01,PA02_C1_16,NA,NA,NA
GJ01_C1_ew01,QK01_C1_01,NA,NA,NA
GJ01_C1_ew01,QK01_C1_04,NA,NA,NA
GJ01_C1_ew01,QK01_C1_08,NA,NA,NA
GJ01_C1_ew01,QK01_C1_12,NA,NA,NA
GJ01_C1_ew01,QK01_C1_13,NA,NA,NA
GJ01_C1_ew01,QK01_C1_14,NA,NA,NA
GJ01_C1_ew01,SH01_C2_04,NA,NA,NA
GJ01_C1_ew01,SH01_C2_07,NA,NA,NA
GJ01_C1_ew01,SH01_C2_12,NA,NA,NA
GJ01_C1_ew01,SH01_C2_17,NA,NA,NA
GJ01_C1_ew01,SH01_C2_19,NA,NA,NA
GJ01_C1_ew01,SH01_ew01,NA,NA,NA
GJ01_C1_ew01,SI02_C1_02,NA,NA,NA
GJ01_C1_ew01,SI02_C1_05,NA,NA,NA
GJ01_C1_ew01,SI02_C1_08,NA,NA,NA
GJ01_C1_ew01,SI02_C1_12,NA,NA,NA
GJ01_C1_ew01,SI02_C1_19,NA,NA,NA
GJ01_C1_ew01,SI02_C1_23,NA,NA,NA
GJ01_C1_ew01,SI02_C1_ew01,NA,NA,NA
GJ01_C1_ew01,SM22_C1_01,NA,NA,NA
GJ01_C1_ew01,SM22_C1_06,NA,NA,NA
GJ01_C1_ew01,SM22_C1_09,NA,NA,NA
GJ01_C1_ew01,SM22_C1_14,NA,NA,NA
GJ01_C1_ew01,SM22_C1_16,NA,NA,NA
GJ01_C1_ew01,SM22_C1_ew,NA,NA,NA
GJ01_C1_ew01,SYNH02_C11_01,NA,NA,NA
GJ01_C1_ew01,SYNH02_C11_02,NA,NA,NA
GJ01_C1_ew01,SYNH02_C11_03,NA,NA,NA
GJ01_C1_ew01,SYNH02_C11_04,NA,NA,NA
GJ01_C1_ew01,SYNH02_C11_05,NA,NA,NA
GJ01_C1_ew01,SYNH02_C11_06,NA,NA,NA
GJ01_C1_ew01,SYNH02_C11_07,NA,NA,NA
GJ01_C1_ew01,SYNH02_C11_08,NA,NA,NA
GJ01_C1_ew01,SYNH02_C11_09,NA,NA,NA
GJ01_C1_ew01,SYNH02_C11_10,NA,NA,NA
GJ01_C1_ew01,SYNH02_C16_01,NA,NA,NA
GJ01_C1_ew01,SYNH02_C4_01,NA,NA,NA
GJ01_C1_ew01,SYNH02_C4_03,NA,NA,NA
GJ01_C1_ew01,SYNH02_C4_05,NA,NA,NA
GJ01_C1_ew01,SYNH02_C4_06,NA,NA,NA
GJ01_C1_ew01,SYNH02_C4_07,NA,NA,NA
GJ01_C1_ew01,SYNH02_C4_08,NA,NA,NA
GJ01_C1_ew01,SYNH02_C4_09,NA,NA,NA
GJ01_C1_ew01,SYNH02_C4_10,NA,NA,NA
GJ01_C1_ew01,SYNH02_C4_14,NA,NA,NA
GJ01_C1_ew01,SYNH02_C4_18,NA,NA,NA
GJ01_C1_ew01,SYNH02_C4_22,NA,NA,NA
GJ01_C1_ew01,SYNH02_ew,NA,NA,NA
GJ01_C1_ew01,TA01_C1_01,NA,NA,NA
GJ01_C1_ew01,TA01_C1_04,NA,NA,NA
GJ01_C1_ew01,TA01_C1_11,NA,NA,NA
GJ01_C1_ew01,TA01_C1_15,NA,NA,NA
GJ01_C1_ew01,TA01_C1_ew,NA,NA,NA
GJ01_C1_ew01,TA03_C1_ew,NA,NA,NA
LGH03_C4_01,LGH03_C4_02,5.00E-05,0.981055562,0.410425616
LGH03_C4_01,LGH03_C4_03,1.00E-04,0.972129457,0.431051804
LGH03_C4_01,LGH03_C4_04,0.00015,0.903174232,0.323580636
LGH03_C4_01,LGH03_C4_06,0.00025,0.971869617,0.320290459
LGH03_C4_01,LGH03_C4_10,0.00045,0.985487418,0.313328756
LGH03_C4_01,LGH03_C4_14,0.00065,0.974412779,0.2740093
LGH03_C4_01,LGH03_C4_18,0.00085,0.980103479,0.355533195
LGH03_C4_01,LGH03_C4_30,0.00105,0.977677983,0.335302306
LGH03_C4_01,LGH03_C4_34,0.00125,0.971123484,0.303052796
LGH03_C4_01,LGH03_C4_40,0.00155,0.981959074,0.355740024
LGH03_C4_01,PA01_C1_01,NA,NA,NA
LGH03_C4_01,PA01_C1_05,NA,NA,NA
LGH03_C4_01,PA01_C1_09,NA,NA,NA
LGH03_C4_01,PA01_C1_12,NA,NA,NA
LGH03_C4_01,PA01_C1_13,NA,NA,NA
LGH03_C4_01,PA01_C1_15,NA,NA,NA
LGH03_C4_01,PA01_C1_16,NA,NA,NA
LGH03_C4_01,PA01_C1_18,NA,NA,NA
LGH03_C4_01,PA02_C1_01,NA,NA,NA
LGH03_C4_01,PA02_C1_04,NA,NA,NA
LGH03_C4_01,PA02_C1_07,NA,NA,NA
LGH03_C4_01,PA02_C1_11,NA,NA,NA
LGH03_C4_01,PA02_C1_14,NA,NA,NA
LGH03_C4_01,PA02_C1_16,NA,NA,NA
LGH03_C4_01,QK01_C1_01,NA,NA,NA
LGH03_C4_01,QK01_C1_04,NA,NA,NA
LGH03_C4_01,QK01_C1_08,NA,NA,NA
LGH03_C4_01,QK01_C1_12,NA,NA,NA
LGH03_C4_01,QK01_C1_13,NA,NA,NA
LGH03_C4_01,QK01_C1_14,NA,NA,NA
LGH03_C4_01,SH01_C2_04,NA,NA,NA
LGH03_C4_01,SH01_C2_07,NA,NA,NA
LGH03_C4_01,SH01_C2_12,NA,NA,NA
LGH03_C4_01,SH01_C2_17,NA,NA,NA
LGH03_C4_01,SH01_C2_19,NA,NA,NA
LGH03_C4_01,SH01_ew01,NA,NA,NA
LGH03_C4_01,SI02_C1_02,NA,NA,NA
LGH03_C4_01,SI02_C1_05,NA,NA,NA
LGH03_C4_01,SI02_C1_08,NA,NA,NA
LGH03_C4_01,SI02_C1_12,NA,NA,NA
LGH03_C4_01,SI02_C1_19,NA,NA,NA
LGH03_C4_01,SI02_C1_23,NA,NA,NA
LGH03_C4_01,SI02_C1_ew01,NA,NA,NA
LGH03_C4_01,SM22_C1_01,NA,NA,NA
LGH03_C4_01,SM22_C1_06,NA,NA,NA
LGH03_C4_01,SM22_C1_09,NA,NA,NA
LGH03_C4_01,SM22_C1_14,NA,NA,NA
LGH03_C4_01,SM22_C1_16,NA,NA,NA
LGH03_C4_01,SM22_C1_ew,NA,NA,NA
LGH03_C4_01,SYNH02_C11_01,NA,NA,NA
LGH03_C4_01,SYNH02_C11_02,NA,NA,NA
LGH03_C4_01,SYNH02_C11_03,NA,NA,NA
LGH03_C4_01,SYNH02_C11_04,NA,NA,NA
LGH03_C4_01,SYNH02_C11_05,NA,NA,NA
LGH03_C4_01,SYNH02_C11_06,NA,NA,NA
LGH03_C4_01,SYNH02_C11_07,NA,NA,NA
LGH03_C4_01,SYNH02_C11_08,NA,NA,NA
LGH03_C4_01,SYNH02_C11_09,NA,NA,NA
LGH03_C4_01,SYNH02_C11_10,NA,NA,NA
LGH03_C4_01,SYNH02_C16_01,NA,NA,NA
LGH03_C4_01,SYNH02_C4_01,NA,NA,NA
LGH03_C4_01,SYNH02_C4_03,NA,NA,NA
LGH03_C4_01,SYNH02_C4_05,NA,NA,NA
LGH03_C4_01,SYNH02_C4_06,NA,NA,NA
LGH03_C4_01,SYNH02_C4_07,NA,NA,NA
LGH03_C4_01,SYNH02_C4_08,NA,NA,NA
LGH03_C4_01,SYNH02_C4_09,NA,NA,NA
LGH03_C4_01,SYNH02_C4_10,NA,NA,NA
LGH03_C4_01,SYNH02_C4_14,NA,NA,NA
LGH03_C4_01,SYNH02_C4_18,NA,NA,NA
LGH03_C4_01,SYNH02_C4_22,NA,NA,NA
LGH03_C4_01,SYNH02_ew,NA,NA,NA
LGH03_C4_01,TA01_C1_01,NA,NA,NA
LGH03_C4_01,TA01_C1_04,NA,NA,NA
LGH03_C4_01,TA01_C1_11,NA,NA,NA
LGH03_C4_01,TA01_C1_15,NA,NA,NA
LGH03_C4_01,TA01_C1_ew,NA,NA,NA
LGH03_C4_01,TA03_C1_ew,NA,NA,NA
LGH03_C4_02,LGH03_C4_03,5.00E-05,0.983898768,0.43888439
LGH03_C4_02,LGH03_C4_04,1.00E-04,0.904621111,0.298872305
LGH03_C4_02,LGH03_C4_06,2.00E-04,0.956800959,0.329738093
LGH03_C4_02,LGH03_C4_10,4.00E-04,0.974218337,0.291492952
LGH03_C4_02,LGH03_C4_14,6.00E-04,0.979775742,0.298619045
LGH03_C4_02,LGH03_C4_18,8.00E-04,0.966366582,0.354846192
LGH03_C4_02,LGH03_C4_30,0.001,0.969637578,0.34119208
LGH03_C4_02,LGH03_C4_34,0.0012,0.980894001,0.296988917
LGH03_C4_02,LGH03_C4_40,0.0015,0.971985673,0.331724061
LGH03_C4_02,PA01_C1_01,NA,NA,NA
LGH03_C4_02,PA01_C1_05,NA,NA,NA
LGH03_C4_02,PA01_C1_09,NA,NA,NA
LGH03_C4_02,PA01_C1_12,NA,NA,NA
LGH03_C4_02,PA01_C1_13,NA,NA,NA
LGH03_C4_02,PA01_C1_15,NA,NA,NA
LGH03_C4_02,PA01_C1_16,NA,NA,NA
LGH03_C4_02,PA01_C1_18,NA,NA,NA
LGH03_C4_02,PA02_C1_01,NA,NA,NA
LGH03_C4_02,PA02_C1_04,NA,NA,NA
LGH03_C4_02,PA02_C1_07,NA,NA,NA
LGH03_C4_02,PA02_C1_11,NA,NA,NA
LGH03_C4_02,PA02_C1_14,NA,NA,NA
LGH03_C4_02,PA02_C1_16,NA,NA,NA
LGH03_C4_02,QK01_C1_01,NA,NA,NA
LGH03_C4_02,QK01_C1_04,NA,NA,NA
LGH03_C4_02,QK01_C1_08,NA,NA,NA
LGH03_C4_02,QK01_C1_12,NA,NA,NA
LGH03_C4_02,QK01_C1_13,NA,NA,NA
LGH03_C4_02,QK01_C1_14,NA,NA,NA
LGH03_C4_02,SH01_C2_04,NA,NA,NA
LGH03_C4_02,SH01_C2_07,NA,NA,NA
LGH03_C4_02,SH01_C2_12,NA,NA,NA
LGH03_C4_02,SH01_C2_17,NA,NA,NA
LGH03_C4_02,SH01_C2_19,NA,NA,NA
LGH03_C4_02,SH01_ew01,NA,NA,NA
LGH03_C4_02,SI02_C1_02,NA,NA,NA
LGH03_C4_02,SI02_C1_05,NA,NA,NA
LGH03_C4_02,SI02_C1_08,NA,NA,NA
LGH03_C4_02,SI02_C1_12,NA,NA,NA
LGH03_C4_02,SI02_C1_19,NA,NA,NA
LGH03_C4_02,SI02_C1_23,NA,NA,NA
LGH03_C4_02,SI02_C1_ew01,NA,NA,NA
LGH03_C4_02,SM22_C1_01,NA,NA,NA
LGH03_C4_02,SM22_C1_06,NA,NA,NA
LGH03_C4_02,SM22_C1_09,NA,NA,NA
LGH03_C4_02,SM22_C1_14,NA,NA,NA
LGH03_C4_02,SM22_C1_16,NA,NA,NA
LGH03_C4_02,SM22_C1_ew,NA,NA,NA
LGH03_C4_02,SYNH02_C11_01,NA,NA,NA
LGH03_C4_02,SYNH02_C11_02,NA,NA,NA
LGH03_C4_02,SYNH02_C11_03,NA,NA,NA
LGH03_C4_02,SYNH02_C11_04,NA,NA,NA
LGH03_C4_02,SYNH02_C11_05,NA,NA,NA
LGH03_C4_02,SYNH02_C11_06,NA,NA,NA
LGH03_C4_02,SYNH02_C11_07,NA,NA,NA
LGH03_C4_02,SYNH02_C11_08,NA,NA,NA
LGH03_C4_02,SYNH02_C11_09,NA,NA,NA
LGH03_C4_02,SYNH02_C11_10,NA,NA,NA
LGH03_C4_02,SYNH02_C16_01,NA,NA,NA
LGH03_C4_02,SYNH02_C4_01,NA,NA,NA
LGH03_C4_02,SYNH02_C4_03,NA,NA,NA
LGH03_C4_02,SYNH02_C4_05,NA,NA,NA
LGH03_C4_02,SYNH02_C4_06,NA,NA,NA
LGH03_C4_02,SYNH02_C4_07,NA,NA,NA
LGH03_C4_02,SYNH02_C4_08,NA,NA,NA
LGH03_C4_02,SYNH02_C4_09,NA,NA,NA
LGH03_C4_02,SYNH02_C4_10,NA,NA,NA
LGH03_C4_02,SYNH02_C4_14,NA,NA,NA
LGH03_C4_02,SYNH02_C4_18,NA,NA,NA
LGH03_C4_02,SYNH02_C4_22,NA,NA,NA
LGH03_C4_02,SYNH02_ew,NA,NA,NA
LGH03_C4_02,TA01_C1_01,NA,NA,NA
LGH03_C4_02,TA01_C1_04,NA,NA,NA
LGH03_C4_02,TA01_C1_11,NA,NA,NA
LGH03_C4_02,TA01_C1_15,NA,NA,NA
LGH03_C4_02,TA01_C1_ew,NA,NA,NA
LGH03_C4_02,TA03_C1_ew,NA,NA,NA
LGH03_C4_03,LGH03_C4_04,5.00E-05,0.910655454,0.3649884
LGH03_C4_03,LGH03_C4_06,0.00015,0.951726945,0.350420846
LGH03_C4_03,LGH03_C4_10,0.00035,0.96864541,0.334604574
LGH03_C4_03,LGH03_C4_14,0.00055,0.983020323,0.31889279
LGH03_C4_03,LGH03_C4_18,0.00075,0.960789052,0.379006876
LGH03_C4_03,LGH03_C4_30,0.00095,0.96715722,0.368396593
LGH03_C4_03,LGH03_C4_34,0.00115,0.98846164,0.341686262
LGH03_C4_03,LGH03_C4_40,0.00145,0.968847113,0.386650218
LGH03_C4_03,PA01_C1_01,NA,NA,NA
LGH03_C4_03,PA01_C1_05,NA,NA,NA
LGH03_C4_03,PA01_C1_09,NA,NA,NA
LGH03_C4_03,PA01_C1_12,NA,NA,NA
LGH03_C4_03,PA01_C1_13,NA,NA,NA
LGH03_C4_03,PA01_C1_15,NA,NA,NA
LGH03_C4_03,PA01_C1_16,NA,NA,NA
LGH03_C4_03,PA01_C1_18,NA,NA,NA
LGH03_C4_03,PA02_C1_01,NA,NA,NA
LGH03_C4_03,PA02_C1_04,NA,NA,NA
LGH03_C4_03,PA02_C1_07,NA,NA,NA
LGH03_C4_03,PA02_C1_11,NA,NA,NA
LGH03_C4_03,PA02_C1_14,NA,NA,NA
LGH03_C4_03,PA02_C1_16,NA,NA,NA
LGH03_C4_03,QK01_C1_01,NA,NA,NA
LGH03_C4_03,QK01_C1_04,NA,NA,NA
LGH03_C4_03,QK01_C1_08,NA,NA,NA
LGH03_C4_03,QK01_C1_12,NA,NA,NA
LGH03_C4_03,QK01_C1_13,NA,NA,NA
LGH03_C4_03,QK01_C1_14,NA,NA,NA
LGH03_C4_03,SH01_C2_04,NA,NA,NA
LGH03_C4_03,SH01_C2_07,NA,NA,NA
LGH03_C4_03,SH01_C2_12,NA,NA,NA
LGH03_C4_03,SH01_C2_17,NA,NA,NA
LGH03_C4_03,SH01_C2_19,NA,NA,NA
LGH03_C4_03,SH01_ew01,NA,NA,NA
LGH03_C4_03,SI02_C1_02,NA,NA,NA
LGH03_C4_03,SI02_C1_05,NA,NA,NA
LGH03_C4_03,SI02_C1_08,NA,NA,NA
LGH03_C4_03,SI02_C1_12,NA,NA,NA
LGH03_C4_03,SI02_C1_19,NA,NA,NA
LGH03_C4_03,SI02_C1_23,NA,NA,NA
LGH03_C4_03,SI02_C1_ew01,NA,NA,NA
LGH03_C4_03,SM22_C1_01,NA,NA,NA
LGH03_C4_03,SM22_C1_06,NA,NA,NA
LGH03_C4_03,SM22_C1_09,NA,NA,NA
LGH03_C4_03,SM22_C1_14,NA,NA,NA
LGH03_C4_03,SM22_C1_16,NA,NA,NA
LGH03_C4_03,SM22_C1_ew,NA,NA,NA
LGH03_C4_03,SYNH02_C11_01,NA,NA,NA
LGH03_C4_03,SYNH02_C11_02,NA,NA,NA
LGH03_C4_03,SYNH02_C11_03,NA,NA,NA
LGH03_C4_03,SYNH02_C11_04,NA,NA,NA
LGH03_C4_03,SYNH02_C11_05,NA,NA,NA
LGH03_C4_03,SYNH02_C11_06,NA,NA,NA
LGH03_C4_03,SYNH02_C11_07,NA,NA,NA
LGH03_C4_03,SYNH02_C11_08,NA,NA,NA
LGH03_C4_03,SYNH02_C11_09,NA,NA,NA
LGH03_C4_03,SYNH02_C11_10,NA,NA,NA
LGH03_C4_03,SYNH02_C16_01,NA,NA,NA
LGH03_C4_03,SYNH02_C4_01,NA,NA,NA
LGH03_C4_03,SYNH02_C4_03,NA,NA,NA
LGH03_C4_03,SYNH02_C4_05,NA,NA,NA
LGH03_C4_03,SYNH02_C4_06,NA,NA,NA
LGH03_C4_03,SYNH02_C4_07,NA,NA,NA
LGH03_C4_03,SYNH02_C4_08,NA,NA,NA
LGH03_C4_03,SYNH02_C4_09,NA,NA,NA
LGH03_C4_03,SYNH02_C4_10,NA,NA,NA
LGH03_C4_03,SYNH02_C4_14,NA,NA,NA
LGH03_C4_03,SYNH02_C4_18,NA,NA,NA
LGH03_C4_03,SYNH02_C4_22,NA,NA,NA
LGH03_C4_03,SYNH02_ew,NA,NA,NA
LGH03_C4_03,TA01_C1_01,NA,NA,NA
LGH03_C4_03,TA01_C1_04,NA,NA,NA
